INSEE_COM,NOM,POP,Population_3_20,C20_FAM,C20_FAMMONO,QL3_20,QLFMONO,RDISP_MED,tx_BAC,tx_O,tx_Chom,FDep,APL
77284,Meaux,55709,14577.1156257165,14109.9521629812,3905.5202845501,1.14156060115948,1.42228388663879,19590,0.462277815564935,0.141410127731566,0.111685877479142,-2.44188363952596,2.855
77285,Le Mée-sur-Seine,20677,5971.82167341267,5311.26271221856,1392.22794122791,1.26000433275172,1.34693145584734,18940,0.452118755851097,0.140983528496376,0.123941155381149,-2.77734577922199,1.731
77286,Meigneux,231,65.7155172413793,69.698275862069,14.9353448275862,1.24110546021936,1.10109845298649,26580,0.48447204968944,0.085714285714286,0.057692307692308,0.038179886977458,1.429
77287,Meilleray,499,122.198019481553,148.649685678734,14.9035288410763,1.06835689487821,0.515178879937919,21440,0.427543502583078,0.089390045783981,0.08781684735605,-1.44722798268092,1.86
77288,Melun,41609,10866.2027877732,10182.4482649547,2739.47693353918,1.13931355101913,1.3824466143542,19000,0.508318547532131,0.140168588947333,0.11970311462462,-2.41813955872538,2.607
77289,Melz-sur-Seine,351,73.6037901179279,106.109857150004,10.389251846926,0.914841373888562,0.503108294900812,23910,0.427470804741806,0.108252675207304,0.061252037998053,-0.869197444174285,2.957
77290,Méry-sur-Marne,684,183.805469019998,194.320539037983,40.8391143660088,1.172343995277,1.07991740899376,23830,0.446353782640112,0.11594478339913,0.075518536752423,-1.10550544548718,1.743
77291,Le Mesnil-Amelot,1041,266.986749134717,236.464001391845,49.7931933706883,1.1189011326594,1.08202645383381,23600,0.397533599191142,0.183650588999574,0.089562892299272,-2.28622103188279,2.966
77292,Messy,1210,316.71905206027,344.807301060987,51.2346617783184,1.14193544714826,0.763519887869004,28970,0.591246896599848,0.096967716946579,0.045624909795147,0.954870602739844,1.986
77293,Misy-sur-Yonne,894,196,250,30,0.956469857757012,0.616615133672436,24000,0.436578171091445,0.133793103448276,0.078498293515358,-1.35974579028974,2.178
77294,Mitry-Mory,20620,5847.24442410116,5532.5832541153,1039.06511507291,1.23712995607492,0.965045388680584,22260,0.461281276422083,0.144174503763618,0.094980711544942,-1.8471944942004,2.769
77295,Moisenay,1379,328.445174146001,411.04173766904,39.8705935762235,1.03908566782638,0.498424878679787,28610,0.593979400081897,0.08121826191153,0.044492855355028,1.09828206502379,1.974
77296,Moissy-Cramayel,17982,5387.66166723417,4854.67139060938,1087.54307333624,1.30711878934522,1.15111724972934,22210,0.52324723945663,0.139775462214692,0.091825973797686,-1.45668157893213,2.507
77297,Mondreville,327,65.8848589349641,109.151923985671,24.6365654152035,0.879003498073959,1.15979625171485,25220,0.411388936678335,0.17019898784449,0.09116830438794,-1.90161501789786,1.618
77298,Mons-en-Montois,445,89.2363318729734,135.117888095938,15.0322155842298,0.874851689039791,0.571666944108428,24620,0.372921793185895,0.215939614764925,0.075430735037641,-2.35861395109436,1.276
77300,Montceaux-lès-Meaux,601,125.021120611176,192.619031304417,30.3059185765342,0.907531380540501,0.808464940163083,27350,0.514202163874952,0.114376083568809,0.066518590250763,-0.153976302575492,2.189
77301,Montceaux-lès-Provins,322,68.0142703679298,99.5254915142112,19.93312215947,0.921503326733571,1.02913874943583,22430,0.331469736723238,0.187998534746273,0.100916787415016,-2.99216761780719,0.786
77302,Montcourt-Fromonville,1943,412.368160678757,607.486383766148,65.2278509714484,0.925902082024459,0.551733628944023,26400,0.466607010491953,0.127468120725022,0.068348296735416,-0.669270711093717,3.648
77303,Montdauphin,236,59,75,15,1.09066843473823,1.02769188945406,23250,0.279329608938547,0.307692307692308,0.114864864864865,-4.57206936339236,2.836
77304,Montenils,25,3,10,0,0.523520848674348,0,23250,0.380952380952381,0,0,0.936109978666795,3.868
77305,Montereau-Fault-Yonne,21888,6618.62692562357,5563.92044621963,1306.44608746099,1.31921189128036,1.20654497226401,16080,0.311190886151093,0.173553135721193,0.142992675005981,-4.47675064853138,3.065
77306,Montereau-sur-le-Jard,497,113,155,25,0.99191575956072,0.82878378181779,29620,0.523287671232877,0.102564102564103,0.047752808988764,0.618386557313716,2.391
77307,Montévrain,14017,3159.29401502452,3909.71506557522,596.222925110817,0.983303776341482,0.783603733476691,26070,0.717565073280623,0.081134516862944,0.067325752663059,0.983489850442858,2.284
77308,Montgé-en-Goële,728,167,225,35,1.00077817912793,0.799315914019824,27340,0.574427480916031,0.07563025210084,0.058467741935484,0.659802323973275,2.478
77309,Monthyon,1751,453.666291040819,478.977725752226,74.171520187424,1.13032439415874,0.795709963395301,25700,0.485659766616773,0.114203134649009,0.056515726397407,-0.335633881243081,2.76
77310,Montigny-le-Guesdier,305,65.0303754797644,100.439982463104,14.9853373498133,0.930184627343656,0.766642390683079,24770,0.370654191347527,0.079886025415249,0.081814778320455,-1.09480350994064,1.256
77311,Montigny-Lencoup,1405,376.929933300501,405.823639889497,39.7444644288195,1.17040734621734,0.50323662460022,24960,0.525703358686097,0.210683061264414,0.063711753159348,-1.3253895092635,1.873
77312,Montigny-sur-Loing,2640,511.72912279212,849.58022060539,84.5933545552475,0.845646668735829,0.511640350549775,27930,0.610417212059862,0.050480670425004,0.064256545302103,1.06479669577477,2.697
77313,Montmachoux,259,55.80081300813,84.2276422764228,5.26422764227642,0.939925642945136,0.321153715454393,26100,0.46448087431694,0.146341463414634,0.06993006993007,-0.934113405802273,1.977
77314,Montolivet,239,65.2731092436975,70.2941176470588,0,1.19148652534428,0,22760,0.422360248447206,0.216216216216216,0.113207547169811,-2.99931603497842,2.836
77315,Montry,3740,965.511045012503,1052.91602266314,119.967636386498,1.12625927292648,0.585468186719872,27790,0.521245514022978,0.112936830780468,0.06307654150769,0.009481542307426,1.72
77316,Moret-Loing-et-Orvanne,12507,2515.77418014887,3739.99011369871,492.255012260039,0.877548728621671,0.676320616182656,25920,0.552188580465613,0.061754143202103,0.059771880864679,0.485290800835783,3.114
77317,Mormant,5104,1380,1405,215,1.17956304070435,0.786312299760223,22500,0.409812819058423,0.135897435897436,0.079748822605965,-1.72569472048819,2.171
77318,Mortcerf,1423,283,390,65,0.867629422434063,0.856409907878383,26890,0.476797088262056,0.109704641350211,0.060043668122271,-0.238703933546343,1.778
77319,Mortery,142,31.8775510204082,43.469387755102,9.65986394557823,0.979375737315959,1.14187987717118,22410,0.43809523809524,0.15,0.086538461538461,-1.85612508429525,1.944
77320,Mouroux,5972,1631.99866945798,1725.07657936898,185.115517517706,1.19220993590931,0.55140078487016,24270,0.414412331810317,0.13667119553459,0.087219085749624,-1.6076991655382,2.85
77321,Mousseaux-lès-Bray,667,153.706536518586,217.488626949204,15.2468676064556,1.00535452829841,0.360227621980295,22020,0.314017586190773,0.192500329294946,0.110476602444384,-3.33579991274317,1.465
77322,Moussy-le-Neuf,3212,849,930,130,1.15314757296731,0.718279277575418,26940,0.541592128801431,0.104247104247104,0.056914393226717,0.188625054358109,1.618
77323,Moussy-le-Vieux,1476,425.090776124099,419.995500283313,70.5811411346563,1.2564582423223,0.863529088330337,25910,0.573163609802185,0.141399439491341,0.065803516091451,-0.313911044041557,1.561
77325,Mouy-sur-Seine,360,66.7645447556639,121.095838619945,10.0383650496038,0.809088683607446,0.425957921528353,22400,0.312213644355347,0.133224114753244,0.07778860313104,-2.15105582762874,1.373
77326,Nandy,6262,1822.78291292174,1707.94763708346,301.350179217275,1.26991490674158,0.906629478395383,23650,0.526761709395106,0.138544690132934,0.085332549153479,-1.13145506189556,2.164
77327,Nangis,8904,2446.69063300025,2353.76872053728,554.890852784148,1.19879974976777,1.21136971522067,19390,0.362943850880162,0.161760801286679,0.118172890238775,-3.26147792421713,1.951
77328,Nanteau-sur-Essonne,419,69.4464165508216,141.794643734206,30.017567972902,0.723083670049293,1.08779888768977,26680,0.427456353052246,0.1336484952057,0.049855604530622,-0.572902978543991,2.189
77329,Nanteau-sur-Lunain,687,105.136138919347,165.338525326213,15.0372941263769,0.667648722384774,0.467335280223485,26790,0.485191746001554,0.17340671440207,0.040609663387099,-0.521880357376364,1.612
77330,Nanteuil-lès-Meaux,6549,1639.65566139229,1854.47078922142,256.516446723341,1.09227098715553,0.710768466511759,24730,0.490263825133645,0.097152182671348,0.069952129251969,-0.494487690070002,2.562
77331,Nanteuil-sur-Marne,428,90,125,20,0.917384664733087,0.822153511563248,21660,0.457943925233645,0.135135135135135,0.067114093959732,-1.38124153083933,1.843
77332,Nantouillet,293,61,90,15,0.908269959304188,0.856409907878383,26620,0.453703703703704,0.195652173913044,0.06,-1.24561621319787,2.224
77333,Nemours,12966,3166.27438433163,3367.08849775223,772.975960615958,1.06535725025782,1.17962614585017,18950,0.374015052852971,0.144566894527808,0.14375391939328,-3.52346978153279,2.825
77335,Chauconin-Neufmontiers,3595,866.036905437171,760.86717753065,75.5446493594667,1.05096980926698,0.510185126465436,25450,0.447430730002814,0.077347071421425,0.047482423071956,-0.031664526621617,3.197
77336,Neufmoutiers-en-Brie,1195,400.472313824387,294.705823728254,31.4833703485902,1.46203351188231,0.548940702131476,27490,0.571962799693834,0.124565289054841,0.055560362571129,0.226084755808811,1.725
77337,Noisiel,15750,3745.42452618718,4074.99157467978,912.14955769224,1.037464458516,1.15019710498798,20760,0.516579335360871,0.114197347017007,0.106947077145592,-1.67520524156773,2.86
77338,Noisy-Rudignon,595,168.563357969808,184.964517413371,10.0107855477074,1.23594442884807,0.27810747862117,24170,0.460996068123813,0.146289738804485,0.056709177189029,-0.9778341790626,2.754
77339,Noisy-sur-École,1829,363.508561803966,591.027601164378,80.2544537335154,0.867069030326244,0.697741112530218,32610,0.64274162792782,0.095725387168431,0.060422181517899,1.43880612919112,2.085
77340,Nonville,606,115.306219343374,195.55931107492,30.9310230250644,0.830104645325546,0.812734543823317,25730,0.445634277954039,0.135134210282669,0.066934083778324,-0.910510166560081,2.36
77341,Noyen-sur-Seine,382,80.9484212270412,120.945591965495,9.98899985941609,0.924480501300813,0.424389759579182,23570,0.35995057493411,0.170469904614154,0.098371145675522,-2.48823886797827,2.471
77342,Obsonville,109,20.4375,34.0625,0,0.818001326053669,0,21010,0.459770114942529,0.052631578947368,0.076923076923077,-0.79535127921907,1.825
77343,Ocquerre,386,106.298869981469,108.532712505506,19.4449322231348,1.20141784598063,0.920616405661369,24780,0.453138485191938,0.159212992818555,0.07320024951423,-1.34399324324028,1.892
77344,Oissery,2448,753.15283711535,680.075685349724,70.6228138863717,1.34222226466545,0.533605998603852,25940,0.490534378535084,0.143204603418953,0.057901697481845,-0.594808906452582,2.1
77345,Orly-sur-Morin,660,157,195,30,1.03778754093274,0.790532222656969,23800,0.493670886075949,0.132075471698113,0.076923076923077,-1.065701125277,1.239
77347,Les Ormes-sur-Voulzie,855,161.587272406347,229.739214768117,24.9731949752659,0.824505906287952,0.558562671935217,23070,0.374513454686626,0.099223812183097,0.072312355577902,-1.33004325863504,1.507
77348,Ormesson,237,42.7983923273667,82.3141534948866,4.61908690022633,0.787828785974709,0.288346410823564,27810,0.569587851354232,0.022267898015503,0.057478119943512,1.24847325066785,2.938
77349,Othis,6737,1801.41705977258,1945.09566947716,307.385039545134,1.166542214572,0.812034896373407,26540,0.522908947760523,0.116649413194696,0.075039283767424,-0.383044854740378,1.724
77350,Ozoir-la-Ferrière,20712,4775.07012739127,6083.52576462146,949.254242774542,1.00579726952628,0.801789064494866,26770,0.518806685285202,0.105031926624439,0.068425555586253,-0.145347467831756,2.659
77352,Ozouer-le-Voulgis,1951,509.133235088981,594.536911394482,86.5916217725727,1.13848395404963,0.748393461237102,27340,0.566971444266147,0.136861168885854,0.055033598500759,0.068206467091469,1.553
77353,Paley,444,83.3431446025236,142.578021386026,18.3206669047789,0.818916550178343,0.660270096484731,25220,0.500711239893364,0.039265592452105,0.076782100148181,0.084370996743679,1.566
77354,Pamfou,951,245.113695379971,299.341349123845,35.6331456879151,1.12444908716288,0.611674513500884,25740,0.45030160191689,0.164736822575718,0.047754661624874,-0.86018057416807,2.315
77355,Paroy,167,32.6739130434783,54.4565217391304,9.07608695652174,0.853566601099482,0.856409907878383,24750,0.471830985915491,0,0.042105263157895,0.8610485587508,1.958
77356,Passy-sur-Seine,45,5.8695652173913,14.6739130434783,4.89130434782609,0.569044400732987,1.71281981575676,24750,0.405405405405406,0,0.111111111111111,-0.622395202210495,1.823
77357,Pécy,845,192,265,35,0.991282080330127,0.67866445529985,24940,0.478119935170178,0.154411764705882,0.053211009174312,-0.817686873603759,1.895
77358,Penchard,1340,376,410,60,1.2241532282435,0.751969675210287,25920,0.476404494382023,0.097087378640777,0.085409252669039,-0.667033960868834,3.089
77359,Perthes,2007,410.743357155621,637.88010320776,48.2439003328174,0.892844672502332,0.388629970102062,28430,0.583224177869915,0.080188654351368,0.045173394964072,1.02178232045659,2.674
77360,Pézarches,392,110.860890964798,111.133092190041,5.11172902613096,1.23380075941083,0.236350953515196,25620,0.509808268042878,0.08427200325869,0.072389345460068,-0.196656314344673,2.847
77361,Pierre-Levée,461,122.51706484449,143.260345356672,25.3346605653856,1.15944030666084,0.908703141832326,24450,0.489810882909322,0.135664328923884,0.055786464732377,-0.680178299392666,2.25
77363,Le Pin,1569,336.0802834549,441.107585939791,71.3666131632368,0.934486059151396,0.831349220274742,27200,0.523537101765485,0.089848877543977,0.07624325781403,-0.046318735809146,4.211
77364,Le Plessis-aux-Bois,257,71.1692307692308,74.1346153846154,4.94230769230769,1.20812503540234,0.342563963151353,26470,0.440000000000001,0.125,0.083798882681565,-1.02439728340934,2.178
77365,Le Plessis-Feu-Aussoux,624,180.135449019544,189.348771911372,26.1541915616602,1.25941056553214,0.709760361047573,26880,0.479510700444532,0.135189334571114,0.036800733357559,-0.090737851442361,1.854
77366,Le Plessis-l'Évêque,289,72,95,15,1.08689449551768,0.811335702200573,26380,0.472636815920398,0.191489361702128,0.061797752808989,-1.1736816164853,2.748
77367,Le Plessis-Placy,279,78.0783582089552,78.0783582089552,5.20522388059702,1.22089750157264,0.342563963151354,24230,0.432432432432431,0.181818181818182,0.108571428571429,-2.33751484095627,1.779
77368,Poigny,508,131,145,10,1.12502019646226,0.354376513604848,22090,0.344173441734417,0.125,0.053254437869823,-1.54104881070734,2.244
77369,Poincy,759,182.323016749144,241.152135336972,36.7026513925913,1.04797870510957,0.782058535474286,26810,0.452766669058647,0.066127981695014,0.067976301050292,-0.062405836385708,3.118
77370,Poligny,783,136.585944433926,249.054061581341,14.9659186282259,0.761021600117458,0.308775393880376,25190,0.445183962429635,0.087956258148141,0.05973394090445,-0.388806628375914,2.387
77371,Pommeuse,2990,766.821709788375,865.729741781829,150.461981823675,1.11886051362967,0.893053287467757,24830,0.509275456738706,0.142488801674906,0.066168645918645,-0.779978319956482,2.527
77372,Pomponne,4168,895.557389262239,1191.49082537325,230.047768779436,0.937385965417369,0.992110980324033,26100,0.585315055155356,0.099518385601783,0.076700743939359,0.005506804836259,3.331
77373,Pontault-Combault,37579,9131.22877724098,10634.2932358539,1894.34142190904,1.06007536099524,0.915340244986421,24550,0.514069611300315,0.11396758861594,0.075864066683067,-0.670629607618252,2.859
77374,Pontcarré,2154,536,630,90,1.08560497868095,0.734065635324328,27900,0.5625,0.102102102102102,0.048869438366156,0.571107371255186,3.288
77376,Précy-sur-Marne,797,219.932959669796,235.71963064768,15.4638264041244,1.2038842502906,0.337096425354521,27150,0.5888555515884,0.068280617490824,0.047759864559694,0.958937623342064,1.693
77377,Presles-en-Brie,2310,592,675,80,1.11805318331607,0.609002601157961,27770,0.53337492202121,0.096774193548387,0.051066580478345,0.429725950622129,2.16
77378,Pringy,3254,790.137557964691,918.951392355971,169.718420840022,1.05934615067392,0.949006911786024,25090,0.527778151679401,0.095481255725441,0.067484655698076,-0.208062663363783,2.198
77379,Provins,12115,2959.19738155143,3084.2076622296,780.176041326977,1.06562217951899,1.29981615673456,18760,0.380048468333128,0.127259474950676,0.137326125940624,-3.23727825689016,2.295
77380,Puisieux,321,87,100,20,1.18240690121153,1.02769188945406,24270,0.442982456140351,0.176470588235294,0.082125603864734,-1.78237182418305,1.798
77381,Quiers,661,166.058197408423,199.215494463157,10.0926182611525,1.09600262779362,0.26032367508092,25600,0.442531892660944,0.194685827637954,0.057857796775901,-1.38604711615427,2.468
77382,Quincy-Voisins,5443,1405.84120334074,1610.06495018778,262.853888821436,1.12680993917924,0.838887926917928,26660,0.549411918557969,0.096825262543661,0.057178734546985,0.260079160624746,3.171
77383,Rampillon,828,206.848844174647,248.052566612973,19.8996514323392,1.08987200533031,0.412225333106235,25660,0.50259210605082,0.112815932095147,0.058095278697257,-0.271599285913158,1.786
77384,Réau,1954,324.095063932173,359.649891343421,49.8208650689467,0.723603390143886,0.71181029369548,24830,0.406446249607985,0.071001181277437,0.040723541638122,-0.132881870194604,4.541
77385,Rebais,2298,578.596186072861,627.334535764883,125.568562435939,1.0984449027147,1.02852454176208,21170,0.297814132744612,0.1466640016163,0.100731859974413,-2.90105833289323,1.637
77386,Recloses,607,133.966304128116,184.637093355398,10.4014595109649,0.962852186036754,0.289473133042876,30450,0.629609992374859,0.071636027293905,0.074531864497372,1.09915310901763,2.887
77387,Remauville,468,120.114376926912,145.405288996772,24.9926921840742,1.11970050831139,0.883213644785821,24120,0.454644568645285,0.078990149862512,0.07634386683587,-0.671547406910914,1.872
77388,Reuil-en-Brie,822,179,245,40,0.950022626852275,0.838932154656375,25160,0.490291262135922,0.143939393939394,0.058614564831261,-0.716395095832395,1.968
77389,La Rochette,3820,848.863366804706,1000.46903093109,175.95395700154,0.969453905318858,0.903708405444315,26970,0.651674634586785,0.074631772522378,0.079485047391259,0.641668490619732,2.245
77390,Roissy-en-Brie,22643,6107.23615188481,6245.53548041629,1193.14241950302,1.17669384699075,0.981647443467182,23790,0.518700571440189,0.122248921286136,0.083891432923843,-0.964815095079927,2.262
77391,Rouilly,491,112.441638594934,148.971969060166,19.889390275346,0.999075730881776,0.686040642448119,22970,0.36219339709814,0.112085925811906,0.087306131421588,-1.78394173329368,2.159
77392,Rouvres,916,297,260,45,1.41453504418014,0.88934875048909,26030,0.575085324232082,0.090163934426229,0.071678321678322,0.125228630880574,2.814
77393,Rozay-en-Brie,2826,679.326150196905,805.942119484082,141.344650893369,1.04871845564332,0.901173594412817,25060,0.428533444839643,0.117894429331285,0.070256342939649,-0.963296081018819,2.963
77394,Rubelles,3095,842.553312058477,797.96694900364,102.829930121915,1.1876527328547,0.662167056614131,24710,0.552876934846513,0.060548302461603,0.061739760547358,0.310811862172434,2.367
77395,Rumont,120,26,35,5,0.945245976773129,0.734065635324328,23900,0.516483516483517,0.157894736842105,0.013157894736842,-0.127194267782412,2.038
77396,Rupéreux,100,25.5102040816327,35.7142857142857,10.2040816326531,1.11292697422268,1.46813127064866,23650,0.333333333333334,0.1875,0.072463768115942,-2.34095987403247,1.628
77397,Saâcy-sur-Marne,1859,434,570,95,1.01850478897556,0.856409907878383,22120,0.426900584795322,0.164556962025316,0.116040955631399,-2.59049867437233,1.743
77398,Sablonnières,722,158.778751553377,211.075153820995,34.8522880490772,0.959418129786212,0.848451679616652,22620,0.372316739859107,0.157429669284373,0.091127649730304,-2.29887072733796,1.028
77400,Saint-Augustin,1774,403.569460503954,561.921622077946,42.8476951578257,0.992470060419386,0.391818245333415,26470,0.555987992273853,0.063685490800507,0.0672484594085,0.429669080416498,3.271
77401,Sainte-Aulde,671,150.654719294664,200.902557689483,30.4634630447731,0.979519206432417,0.779160162415286,25180,0.482378786856414,0.141018321697935,0.085175099822892,-1.17010863961198,2.079
77402,Saint-Barthélemy,339,80.0846592364254,100.435300791601,0,1.03062902579276,0,22030,0.370138414911901,0.192400348161852,0.088734309526369,-2.69584039640331,2.169
77403,Saint-Brice,808,194.131261967726,243.157990319719,34.7016028505473,1.04818237437671,0.733320664348147,25020,0.44958804911102,0.070846768225617,0.06757923602908,-0.350250806535278,2.026
77404,Sainte-Colombe,1808,401.209938583965,562.405087165439,65.6634055925677,0.968112866630073,0.59993900216592,22530,0.371689510653029,0.143863882046009,0.091173198782413,-2.17844198874981,2.327
77405,Saint-Cyr-sur-Morin,1955,482.851486468753,576.753662692238,80.0012477897552,1.07750562651233,0.712753458001077,24420,0.484033411011072,0.147982208679437,0.077524543672531,-1.20147837517525,1.436
77406,Saint-Denis-lès-Rebais,1005,229.266013727847,318.796847743156,20.2236073140234,0.995236634154123,0.325969929741437,26260,0.469577619858306,0.119611676445102,0.083883746984416,-0.855955674373126,1.637
77407,Saint-Fargeau-Ponthierry,14315,3294.3553083826,3995.74518651303,714.818528667156,1.00399562631232,0.919244308699018,24780,0.541285431713976,0.101409012593123,0.075168753960851,-0.371651861721106,2.405
77408,Saint-Fiacre,425,91.0159600865264,132.682022975246,11.0431269042346,0.93428926798841,0.427674062363789,26700,0.479242715203703,0.08649758608485,0.049127773654249,0.164806832422005,2.553
77409,Saint-Germain-Laval,2769,721.254162590288,811.709886576247,155.206323480506,1.13636568950636,0.982520248125106,22760,0.434170820227963,0.12427116468738,0.096499735674148,-1.73979322019874,2.37
77410,Saint-Germain-Laxis,746,193.642588717112,212.793718971474,10.145288303381,1.13243892297453,0.244984451513709,28160,0.542932105685121,0.16445223417256,0.073292115540466,-0.525729919524197,2.557
77411,Saint-Germain-sous-Doue,560,152.845058491199,155.968690397677,0,1.19073771930049,0,25140,0.516674641704609,0.12206149731898,0.069380351431224,-0.553485362323107,1.953
77412,Saint-Germain-sur-École,386,72.4918335929681,121.023250386599,21.0780734654271,0.819321810115507,0.894942297308141,26330,0.516126729258144,0.070699695541186,0.055425387727308,0.347520141503692,2.681
77413,Saint-Germain-sur-Morin,3849,995.447035317715,1112.99029077942,138.78432590678,1.12829582735753,0.64074020815521,27020,0.524819214322734,0.070891459317339,0.055710128801894,0.472245091745166,2.595
77414,Saint-Hilliers,489,114.910736758979,143.181801865006,9.83695960880341,1.02519029362398,0.353025436025233,23850,0.376925296161996,0.162131224142923,0.125597939003801,-2.74481510190845,2.201
77415,Saint-Jean-les-Deux-Jumeaux,1281,311,355,45,1.05916591164274,0.651354014442714,25630,0.482084690553746,0.074257425742574,0.065454545454546,-0.112390874515877,2.311
77416,Saint-Just-en-Brie,247,56.2134530772301,78.9522942311492,13.5697706887577,0.992878362412522,0.883162637285704,26750,0.503766475250719,0.092139521371327,0.061786342130598,0.0202448798582,1.497
77417,Saint-Léger,254,60.4970219935252,78.0615403753385,4.50189174718435,1.03908964226775,0.296340401017962,24700,0.464573809226002,0.242346012662697,0.064742229932391,-1.98934609415016,1.006
77418,Saint-Loup-de-Naud,871,199.631076753671,263.019630610319,44.9498793963779,0.999914186030002,0.878159291388332,24120,0.404656409074809,0.143125833495739,0.091833509404929,-1.81669526325848,2.39
77419,Saint-Mammès,3404,759.471156039032,961.729131062959,137.225554229209,0.973362182122117,0.733187674950257,23860,0.434253883770155,0.124438159146699,0.090836713622478,-1.50319900285101,2.42
77420,Saint-Mard,3846,1018,1095,185,1.15475867557308,0.868141550452059,26380,0.487603305785124,0.109427609427609,0.077198567449264,-0.538606063851901,2.749
77421,Saint-Mars-Vieux-Maisons,256,57,70,0,0.971376574688732,0,24690,0.421875,0.13953488372093,0.088888888888889,-1.57399073605827,1.252
77423,Saint-Martin-des-Champs,658,142,215,35,0.941488861597739,0.836493398392839,22910,0.334653465346535,0.149122807017544,0.085450346420323,-2.26470494639049,1.145
77424,Saint-Martin-du-Boschet,274,70.3610795691817,82.4774894046355,9.57638324200458,1.12030085430965,0.596621663629273,22400,0.37400696312649,0.223514850856476,0.059138578321174,-2.44247178362774,0.948
77425,Saint-Martin-en-Bière,730,145,235,30,0.866558482394755,0.655973546460038,32060,0.623008849557522,0.040650406504065,0.067653276955602,1.70200423596873,2.122
77426,Saint-Méry,332,66.7006179701964,102.384053650988,5.22753052668141,0.876485043344898,0.262359739264541,28440,0.605662252614782,0.035479043499097,0.036019077047639,1.73365504600211,1.202
77427,Saint-Mesmes,608,162.671395321996,174.455296044029,15.1319582282117,1.16724050074029,0.445701308453428,28000,0.54144120113232,0.032880697922767,0.050154490106709,1.15393195565086,1.968
77428,Saint-Ouen-en-Brie,834,191.444974622433,263.135970552515,24.8495588044815,1.00145319333309,0.485256538402086,26370,0.528063735467017,0.104841775274318,0.041065807961097,0.310268568475361,1.695
77429,Saint-Ouen-sur-Morin,533,124.235697103796,162.235524277223,30.4098711339958,1.01688520299294,0.963166916215841,24240,0.450070915222532,0.17178597670086,0.100490746484209,-2.0143091897316,1.352
77430,Saint-Pathus,6238,1784.78607356222,1796.20062351968,256.807780891255,1.24822688887123,0.734659787205408,26270,0.528740386881014,0.111687314252717,0.061826322097583,-0.117594691464032,2.002
77431,Saint-Pierre-lès-Nemours,5408,1104.8079887973,1582.16328322541,258.588638317439,0.891256804606389,0.839829394100343,24080,0.45282174605499,0.096338852654405,0.080639465161281,-0.93166988085384,2.586
77432,Saint-Rémy-la-Vanne,987,230.454913676916,289.13565269591,40.3149849892778,1.01864194519852,0.716469634765471,24490,0.39767130754125,0.128864409931534,0.089068935408041,-1.6131450099329,2.219
77433,Beautheil-Saints,1992,424.199130220873,596.990478061802,59.8061948512099,0.92903735215927,0.514768188491398,26340,0.491446190932416,0.121274569681652,0.062132956478392,-0.390160086573912,2.618
77434,Saint-Sauveur-lès-Bray,366,59.2018474830262,116.5525308288,10.0995147346242,0.705678539102988,0.44525800110856,24840,0.320509576661572,0.100116227431063,0.064929303285893,-1.24663399611239,1.373
77435,Saint-Sauveur-sur-École,1102,225,360,25,0.890745545611981,0.356837461615993,31930,0.610650887573965,0.052356020942408,0.041728763040239,1.94469115983275,2.14
77436,Saint-Siméon,905,204.632036990472,283.397826593759,40.490444144847,0.986456147985383,0.734157024917852,24380,0.419123634837119,0.140764098007143,0.077737535492589,-1.45198354233285,2.668
77437,Saint-Soupplets,3574,927.997884690977,989.712941027996,139.393209799796,1.13277895952579,0.72371121573607,24240,0.433934675154932,0.129950638118602,0.06281480845039,-1.03884206897915,2.106
77438,Saint-Thibault-des-Vignes,6304,1536.19727663976,1758.32570371867,339.211471257997,1.06312301977272,0.991297792793339,26570,0.557276335415367,0.083997991623023,0.098781733967956,-0.285640273993699,4.146
77439,Salins,1170,282.611924071993,311.412576444052,33.9350396327418,1.05379796535371,0.559944710600607,23530,0.419890636922761,0.147976940368019,0.080451683546235,-1.67634374075611,2.402
77440,Sammeron,1138,277.578093191402,338.600579864881,55.6064381260997,1.0641323881149,0.843859828687032,25460,0.417799187829653,0.093656260808975,0.087561275404406,-1.0120342293464,2.418
77441,Samois-sur-Seine,2024,358.748153074399,610.121743396823,114.80834716013,0.773271317349574,0.966918557607875,31510,0.666444681109687,0.036348353102519,0.083999071077062,1.60873047408108,2.965
77442,Samoreau,2441,537,775,125,0.959752477598406,0.82878378181779,28500,0.583471074380165,0.0440097799511,0.06843853820598,1.00266252530949,3.354
77443,Sancy,390,100.686371226153,120.583946162646,15.2060225527425,1.12631227594564,0.647976225095123,26750,0.549260441713272,0.15741295376213,0.052237351644573,-0.252692017939508,2.31
77444,Sancy-lès-Provins,324,81.5836494252921,96.0448557882388,4.7572725884332,1.09852729899896,0.254517038675881,23770,0.454624491471056,0.221563067607408,0.099134210205855,-2.52894058053754,0.911
77445,Savigny-le-Temple,30169,9165.60843173438,7860.97606739104,1735.65091358183,1.3254187810883,1.13453746170962,21580,0.517556112765593,0.136570782055458,0.097548729818101,-1.63009954847745,2.087
77446,Savins,598,141.124332781413,182.980833663601,24.5445710817775,1.02956424841592,0.689259528602996,23150,0.459140444225298,0.085491108037222,0.065554860570253,-0.658886014164776,1.813
77447,Seine-Port,1835,328,560,55,0.779813071594851,0.504670124285476,33330,0.637180373185902,0.046153846153846,0.049700085689803,2.1822954292891,2.429
